link,downloaded,file_name
https://www.mdpi.com/2076-3417/11/14/6483/pdf,False,
https://myjms.mohe.gov.my/index.php/jsebe/article/download/19170/10774/,False,
http://dl.lib.mrt.ac.lk/bitstream/handle/123/9238/4.pdf?sequence=1,False,
https://arxiv.org/pdf/2009.04592,False,
http://www.bashanfoundation.org/contributions/Berg-G/bergeconomy.pdf,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1002/app.39931,False,
https://www.mdpi.com/2076-3417/10/2/569/pdf,False,
https://www.researchgate.net/profile/Aybueke-Taser/publication/367322598_Thermal_daylight_and_energy_potential_of_building-integrated_photovoltaic_BIPV_systems_A_comprehensive_review_of_effects_and_developments/links/63ce36dad7e5841e0bee12c6/Thermal-daylight-and-energy-potential-of-building-integrated-photovoltaic-BIPV-systems-A-comprehensive-review-of-effects-and-developments.pdf,False,
https://strathprints.strath.ac.uk/79018/13/Dogea_etal_JMSMR_2021_A_smart_wing_rib_structure_suitable_for_design_for_additive_manufacturing_DFAM.pdf,False,
http://journal.ke.hu/index.php/rbs/article/download/455/949/,False,
https://www.centexbel.be/sites/default/files/node/publication/approaches-sustainable-packaging.pdf,False,
http://oxabs-programme-files-prod-eu.s3.amazonaws.com/ae1019bc-f4f1-4021-9f9f-c9ed6a6fdab4.pdf#page=36,False,
https://www.researchgate.net/profile/Zenebe-Adimassu/publication/259396628_Understanding_and_managing_complexities_in_integrated_natural_resources_management_at_watershed_scale_lessons_from_the_central_highland_of_Ethiopia/links/0c96052b68ef6d515c000000/Understanding-and-managing-complexities-in-integrated-natural-resources-management-at-watershed-scale-lessons-from-the-central-highland-of-Ethiopia.pdf#page=29,False,
https://drive.google.com/file/d/1_HPU2a5dF1one5V8A3SIKQy2GVio4I_w/view,False,
http://elea.unisa.it/bitstream/handle/10556/4257/tesi%20di%20dottorato%20F.%20Isnard.pdf?sequence=1,False,
https://par.nsf.gov/servlets/purl/10323961,False,
https://www.sciencedirect.com/science/article/am/pii/S0144861720317331,False,
https://www.iccm-central.org/Proceedings/ICCM18proceedings/data/2.%20Oral%20Presentation/Aug23(Tuesday)/T03%20Composite%20Materials%20from%20Biorenewable%20Resources/T3-3-AF1960.pdf,False,
https://www.researchgate.net/profile/Jie-Hu-99/publication/351171249_A_Novel_Modeling_Framework_Based_on_Customized_Kernel-based_Fuzzy_C-Means_Clustering_in_Iron_Ore_Sintering_Process/links/62289ac53c53d31ba4b47210/A-Novel-Modeling-Framework-Based-on-Customized-Kernel-Based-Fuzzy-C-Means-Clustering-in-Iron-Ore-Sintering-Process.pdf,False,
https://www.akademiabaru.com/doc/ARMSV57_N1_P7_18.pdf,False,
https://ukzn-dspace.ukzn.ac.za/bitstream/handle/10413/21410/Eze_Chukwuemeka_Charles_2022.pdf?sequence=1&isAllowed=y,False,
https://iehpc.gdut.edu.cn/papers/3/2021-12/YajuChen.pdf,False,
https://www.researchgate.net/profile/Michiya-Matsusaki/publication/272474134_Sustainable_Release_of_Paclitaxel_from_Biodegradable_Polygamma-glutamic_acid_Nanoparticles_for_Treatment_of_Atherosclerosis/links/54fe2b2f0cf2eaf210b22e49/Sustainable-Release-of-Paclitaxel-from-Biodegradable-Polygamma-glutamic-acid-Nanoparticles-for-Treatment-of-Atherosclerosis.pdf,False,
https://par.nsf.gov/servlets/purl/10100895,False,
http://www.sltlmedical.com/publication/flexyrap.pdf,False,
https://users.aalto.fi/~rras/publications/33.pdf,False,
https://www.researchgate.net/profile/Bhausaheb-Rajput-2/publication/317289551_Synthesis_of_isohexide-diether-enes_and_ADMET_polymerization/links/597b27fca6fdcc61bb4073cc/Synthesis-of-isohexide-diether-enes-and-ADMET-polymerization.pdf,False,
https://arxiv.org/pdf/2210.09745,False,
https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/63600bc2ecdad55acdf494cd/original/topological-analysis-of-molecular-dynamics-simulations-using-the-euler-characteristic.pdf,False,
https://arxiv.org/pdf/2003.10975,False,
https://dc.engconfintl.org/cgi/viewcontent.cgi?article=1022&context=prex,False,
https://pubs.rsc.org/en/content/articlepdf/2023/ya/d3ya00040k,False,
https://dukespace.lib.duke.edu/dspace/bitstream/handle/10161/26880/Hu_duke_0066D_17101.pdf?sequence=1&isAllowed=y,False,
https://engineering.purdue.edu/PRECISE/Publications/IntegratedSustainableLifecycleDesignAReview/JMD091004.pdf,False,
https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202201866,False,
https://www.academia.edu/download/96129177/486253.pdf,False,
https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2015.0009,False,
https://iopscience.iop.org/article/10.1088/1742-6596/1892/1/012037/pdf,False,
https://www.academia.edu/download/47616548/pola.2490720160729-15053-1iochkr.pdf,False,
https://iopscience.iop.org/article/10.1088/1757-899X/1099/1/012059/pdf,False,
https://arxiv.org/pdf/2006.10429,False,
https://www.researchgate.net/profile/Veronica-Ambrogi-2/publication/335181299_Curing_Behavior_and_Properties_of_Sustainable_Furan-Based_EpoxyAnhydride_Resins/links/64103c9592cfd54f84fceeb7/Curing-Behavior-and-Properties-of-Sustainable-Furan-Based-Epoxy-Anhydride-Resins.pdf,False,
https://iopscience.iop.org/article/10.1088/1742-6596/1378/4/042064/pdf,False,
https://chemistry-europe.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cssc.200900169,False,
https://digital.csic.es/bitstream/10261/279702/5/Materials%20Today%20Chemistry.pdf,False,
https://scholar.archive.org/work/p6noebexujf35bjwkgirxqk7xq/access/wayback/http://rmiq.org/ojs311/index.php/rmiq/article/download/898/423,False,
https://essuir.sumdu.edu.ua/bitstream/123456789/88997/1/Javanbakht_jes_2_2022.pdf,False,
https://ai-2-ase.github.io/papers/15%5CCameraReady%5CAdmasu_AAAI_AI2ASE_2022.pdf,False,
https://www.witpress.com/Secure/elibrary/papers/CHEM11/CHEM11018FU1.pdf,False,
https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/429591/3/1-s2.0-S0734975020300793-main.pdf,False,
https://www.researchgate.net/profile/Mohsin-Ejaz-2/publication/344708198_Mechanical_and_Biodegradable_Properties_of_JuteFlax_Reinforced_PLA_Composites/links/5fde46ff45851553a0d5b128/Mechanical-and-Biodegradable-Properties-of-Jute-Flax-Reinforced-PLA-Composites.pdf,False,
https://www.mdpi.com/1424-8220/21/2/540/pdf,False,
https://www.researchgate.net/profile/Tao-Chang-7/publication/356450761_Hydroxyl-anchored_covalent_organic_crown-based_polymers_for_CO2_fixation_into_cyclic_carbonates_at_mild_condition/links/621483904be28e145ca91f82/Hydroxyl-anchored-covalent-organic-crown-based-polymers-for-CO2-fixation-into-cyclic-carbonates-at-mild-condition.pdf,False,
https://link.springer.com/content/pdf/10.1038/s41598-019-43494-y.pdf,False,
http://researchonline.ljmu.ac.uk/id/eprint/14799/3/Computational%20Method%20for%20Bearing%20Surface%20Wear%20Prediction%20in%20Total%20Hip%20Replacements.pdf,False,
https://chemistry-europe.onlinelibrary.wiley.com/doi/pdf/10.1002/cssc.201000028,False,
https://www.researchgate.net/profile/Aggelos-Avramopoulos/publication/338843765_A_Computational_Strategy_for_the_Design_of_Photochromic_Derivatives_Based_on_Diarylethene_and_Nickel_Dithiolene_With_Large_Contrast_in_Non-Linear_Optical_Properties/links/5e8f1ecd299bf130798a0154/A-Computational-Strategy-for-the-Design-of-Photochromic-Derivatives-Based-on-Diarylethene-and-Nickel-Dithiolene-With-Large-Contrast-in-Non-Linear-Optical-Properties.pdf,False,
https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C44CD41CED2105C4379EC74385C09DE6/S0884291420000187a.pdf/firstprinciples_identification_of_localized_trap_states_in_polymer_nanocomposite_interfaces.pdf,False,
https://www.researchgate.net/profile/Anamaria-Sdrobis-irimia/publication/352584661_Synthetic_Bioplastics_in_Active_Food_Packaging/links/613205180360302a0076fca0/Synthetic-Bioplastics-in-Active-Food-Packaging.pdf#page=305,False,
https://www.diva-portal.org/smash/get/diva2:1379777/FULLTEXT01.pdf,False,
https://www.science.org/doi/pdf/10.1126/sciadv.abq7547,False,
https://qmro.qmul.ac.uk/xmlui/bitstream/handle/123456789/16048/Titirici%20Levulinic%20Acid%20Biorefineries%202016%20Accepted.pdf?sequence=1&isAllowed=y,False,
https://hal.science/hal-03714262/file/2022_MDKF_accepted_MSSP.pdf,False,
https://drive.google.com/file/d/1W92Tlam04RwxLWEkPgZZNlACIYUtYVyx/view,False,
https://www.academia.edu/download/33869341/Paper_1.pdf,False,
https://pubs.acs.org/doi/pdf/10.1021/acssuschemeng.8b01599,False,
https://www.researchsquare.com/article/rs-88996/latest.pdf,False,
https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6276f20987d01f0f03dcbe10/original/equipping-data-driven-experiment-planning-for-self-driving-laboratories-with-semantic-memory-case-studies-of-transfer-learning-in-chemical-reaction-optimization.pdf,False,
http://depts.washington.edu/solgel/documents/pub_docs/journal_docs/2011/Nanostructured%20carbon%20for%20energy%20storage%20and%20conversion.pdf,False,
https://www.mdpi.com/2073-4352/12/8/1157/pdf,False,
https://repositorio.ul.pt/bitstream/10451/40034/1/TM_Sara_Bom.pdf,False,
https://www.diva-portal.org/smash/get/diva2:999887/FULLTEXT01.pdf,False,
https://riunet.upv.es/bitstream/handle/10251/12890/Strategies%20and%20analytical%20procedures%20for%20a%20sustainable%20plastic%20waste%20management%205632_5633.pdf?sequence=11,False,
https://arxiv.org/pdf/2303.15201,False,
https://www.researchgate.net/profile/Hassan-Abdulkareem/publication/344219809_DEVELOPMENT_AND_IMPLEMENTATION_OF_OPTIMUM_TRANSPORTATION_MODEL_FOR_KADUNA_STATE_TRANSPORT_AUTHORITY_KSTAOK_OF_PROCEEDINGS_2019_kadpoly/links/5f5f7e8b299bf1d43c022873/DEVELOPMENT-AND-IMPLEMENTATION-OF-OPTIMUM-TRANSPORTATION-MODEL-FOR-KADUNA-STATE-TRANSPORT-AUTHORITY-KSTAOK-OF-PROCEEDINGS-2019-kadpoly.pdf#page=52,False,
https://ieeexplore.ieee.org/iel7/9643594/9643604/09644166.pdf,False,
https://academic.oup.com/jcde/article-pdf/9/4/1410/45630673/qwac060.pdf,False,
https://www.openstarts.units.it/bitstream/10077/4568/1/Doctoral%20Thesis%20Loris%20Sinigoi.pdf,False,
https://ieeexplore.ieee.org/iel5/5604820/5614036/05614677.pdf,False,
https://royalsocietypublishing.org/doi/pdf/10.1098/rsif.2020.0802,False,
https://par.nsf.gov/servlets/purl/10138597,False,
https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=18d6b20c55443951a619cd95f0724c034984f59d,False,
https://pubs.rsc.org/en/content/getauthorversionpdf/c3tb21739f,False,
https://www.researchgate.net/profile/Yunhong-Che/publication/340615801_Health_Prognosis_for_Electric_Vehicle_Battery_Packs_A_Data-Driven_Approach/links/62d70762441ed55f843b6b10/Health-Prognosis-for-Electric-Vehicle-Battery-Packs-A-Data-Driven-Approach.pdf,False,
https://www.academia.edu/download/58550352/poly_degradation_and_stability_2011.pdf,False,
https://www.sciencedirect.com/science/article/am/pii/S2211339822000053,False,
https://par.nsf.gov/servlets/purl/10328392,False,
https://www.researchgate.net/profile/Tien_Thinh_Le/publication/344333807_Prediction_of_tensile_strength_of_polymer_carbon_nanotube_composites_using_practical_machine_learning_method/links/5f696784299bf1b53ee984bf/Prediction-of-tensile-strength-of-polymer-carbon-nanotube-composites-using-practical-machine-learning-method.pdf,False,
https://www.mdpi.com/2079-4991/9/2/262/pdf,False,
https://www.skogland.com/wp-content/uploads/2021/02/Fardapaper-A-framework-for-strategic-sustainable-development.pdf,False,
http://www.iea-shc.org/data/sites/1/publications/Potential_of_Solar_Thermal_Technologies_2010.pdf,False,
https://www.cell.com/iscience/pdf/S2589-0042(22)01205-6.pdf,False,
https://www.sciencedirect.com/science/article/am/pii/S0959440X21000580,False,
https://www.researchgate.net/profile/Zhehao-Sun/publication/360110427_Data-Driven_Materials_Innovation_and_Applications/links/6319ac40873eca0c006fc8ce/Data-Driven-Materials-Innovation-and-Applications.pdf,False,
https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=930117eae549444bdf4a9c2cdee5394d89c6500d,False,
https://www.spiedigitallibrary.org/journals/journal-of-medical-imaging/volume-10/issue-6/061104/Toward-fairness-in-artificial-intelligence-for-medical-image-analysis/10.1117/1.JMI.10.6.061104.pdf,False,
https://www.mdpi.com/2071-1050/8/4/394/pdf,False,
https://pubs.acs.org/doi/pdf/10.1021/acsestengg.1c00125,False,
https://open.library.ubc.ca/media/download/pdf/24/1.0394825/4,False,
https://incilab.bilkent.edu.tr/wp-content/uploads/2022/03/TrendsInBiotechnology-2022.pdf,False,
https://www.academia.edu/download/34318325/INFLUENCE_OF_ADDITIVES_ON_THE_DRAIN_DOWN_CHARACTERISTICS_OF_STONE_MATRIX_ASPHALT_MIXTURES.pdf,False,
https://par.nsf.gov/servlets/purl/10055691,False,
https://pubs.acs.org/doi/pdf/10.1021/acssuschemeng.5b00796,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1002/admi.202202053,False,
https://liu.chbe.gatech.edu/paperPDF/Single-Pot%20Fabrication%20of%20Cellulose-Reinforced%20Solid%20Polymer%20Lithium-Ion%20Conductors.pdf,False,
https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gch2.202000102,False,
https://www.academia.edu/download/49586255/PRODUCTION_OF_CITRIC_ITACONIC_FUMARIC_AN20161013-6526-1wkjp30.pdf,False,
https://www.mdpi.com/2073-4360/12/7/1558/pdf,False,
https://www.cs.gordon.edu/courses/organic/golum/usepa/pdf%20nominations%202012/Waymouth%20Hedrick%20Prof.%20(12)%20Revised.pdf,False,
https://www.mdpi.com/1996-1944/13/8/1986/pdf,False,
https://www.academia.edu/download/90505880/pdf.pdf,False,
https://www.math.cuhk.edu.hk/~ztwu/PRE.pdf,False,
https://pubs.aip.org/aip/jap/article-pdf/doi/10.1063/5.0054532/15270884/190902_1_online.pdf,False,
https://www.sciencedirect.com/science/article/pii/S1877705817332460/pdf?md5=4ef70ba8ae929df9942c53b3faf80233&pid=1-s2.0-S1877705817332460-main.pdf,False,
https://www.mdpi.com/2073-8994/14/10/2035/pdf,False,
https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=34cf3642aac23495dc639e8d4093d007226f55ad,False,
https://www.researchgate.net/profile/Nallapaneni-Manoj-Kumar/publication/352549082_Artificial_Intelligence-based_Solution_for_Sorting_COVID_Related_Medical_Waste_Streams_and_Supporting_Data-driven_Decisions_for_Smart_Circular_Economy_Practice/links/60f9569b0c2bfa282af25710/Artificial-Intelligence-based-Solution-for-Sorting-COVID-Related-Medical-Waste-Streams-and-Supporting-Data-driven-Decisions-for-Smart-Circular-Economy-Practice.pdf,False,
https://www.researchgate.net/profile/Qinjun-Kang/publication/228924023_Pore-scale_modeling_of_two-phase_transport_in_polymer_electrolyte_fuel_cells_-_Progress_and_perspective/links/00b495253179e91c57000000/Pore-scale-modeling-of-two-phase-transport-in-polymer-electrolyte-fuel-cells-Progress-and-perspective.pdf,False,
https://www.mdpi.com/2079-4991/10/1/51/pdf,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1002/apj.360,False,
https://www.mdpi.com/2073-4360/14/22/4968/pdf,False,
https://www.sciencedirect.com/science/article/am/pii/S1385894721035087,False,
https://www.mdpi.com/2073-4360/14/8/1588/pdf,False,
https://www.mdpi.com/2306-5354/9/4/163/pdf,False,
https://www.pnas.org/doi/pdf/10.1073/pnas.2003722118,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1002/pol.20210578,False,
https://arxiv.org/pdf/2302.08648,False,
https://www.researchgate.net/profile/Hao-Fong/publication/307981181_Nonisocyanate_Biobased_Polyether_urethanes_with_Tunable_Properties_Synthesized_via_an_Environment-Friendly_Route/links/57d5e83f08ae6399a393ee0c/Nonisocyanate-Biobased-Polyether-urethanes-with-Tunable-Properties-Synthesized-via-an-Environment-Friendly-Route.pdf,False,
https://pubs.aip.org/aip/acp/article-pdf/doi/10.1063/1.5131588/13080780/020001_1_online.pdf,False,
https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=1e8a4b3f910d7c79e8b8140f6b75f91bed22e0ca,False,
https://par.nsf.gov/servlets/purl/10142412,False,
https://iopscience.iop.org/article/10.1088/1361-651X/ac52de/ampdf,False,
http://oyjs.jxust.edu.cn/lshx/uploads/20182105042128.pdf,False,
https://pubs.acs.org/doi/pdf/10.1021/acssuschemeng.9b04394,False,
https://publishup.uni-potsdam.de/files/41128/doriti_diss.pdf,False,
https://www.mdpi.com/2073-4360/12/1/226/pdf,False,
https://tis.wu.ac.th/index.php/tis/article/download/703/70,False,
https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=689503059b22140053153525d045bf15305cc4df,False,
https://par.nsf.gov/servlets/purl/10326092,False,
https://hal.science/hal-03836032/document,False,
https://www.scientific.net/MSF.1073.49.pdf,False,
https://core.ac.uk/download/pdf/41383460.pdf,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202103424,False,
https://biodegradablemulch.tennessee.edu/wp-content/uploads/sites/214/2021/01/Biobased-Fact-Sheet-formatted.pdf,False,
https://www.academia.edu/download/59326352/characterization-of-biodegradable-polymer-subjected-to-different-solvent-mixture-IJERTV7IS12004920190520-105743-a4hbia.pdf,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1002/adsc.201000007,False,
https://www.researchgate.net/profile/Xiao-Yu_Yang/publication/321625325_Immobilization_technology_A_sustainable_solution_for_biofuel_cell_design/links/5a294800aca2727dd8887f13/Immobilization-technology-A-sustainable-solution-for-biofuel-cell-design.pdf,False,
https://www.sciencedirect.com/science/article/pii/S235197891730608X/pdf?md5=46f087e527c9b38ebd9898e44f580ab9&pid=1-s2.0-S235197891730608X-main.pdf&_valck=1,False,
https://www.researchgate.net/profile/Igor-Ignatyev-2/publication/262151364_Recycling_of_Polymers_A_Review/links/5b361a0ea6fdcc8506dbe5a9/Recycling-of-Polymers-A-Review.pdf,False,
https://bibliotekanauki.pl/articles/306476.pdf,False,
https://ir.library.oregonstate.edu/downloads/2227mq099,False,
https://www.sciencedirect.com/science/article/am/pii/S004578252100205X,False,
https://www.irjmets.com/uploadedfiles/paper/issue_4_april_2023/36121/final/fin_irjmets1681726889.pdf,False,
https://www.academia.edu/download/43444418/Greener_Techniques_for_the_Synthesis_of_20160306-1269-1jc85rp.pdf,False,
https://www.researchgate.net/profile/Raju-Vsn-Kothapalli/publication/263731328_Lipase-Mediated_Preparation_of_Epoxy_Lecithin_and_Its_Evaluation_as_Plasticizer_in_Polyester_Laminates/links/5993c519a6fdccaded1de451/Lipase-Mediated-Preparation-of-Epoxy-Lecithin-and-Its-Evaluation-as-Plasticizer-in-Polyester-Laminates.pdf,False,
https://purehost.bath.ac.uk/ws/portalfiles/portal/217724215/T_McGuire_PhDthesis_final.pdf,False,
https://proceedings.neurips.cc/paper/2020/file/972cda1e62b72640cb7ac702714a115f-Paper.pdf,False,
https://www.mdpi.com/2504-477X/6/11/345/pdf,False,
https://www.diva-portal.org/smash/get/diva2:358945/FULLTEXT01.pdf,False,
https://arxiv.org/pdf/2305.20003,False,
https://pubs.acs.org/doi/pdf/10.1021/acschembio.1c00376,False,
https://earchive.tpu.ru/bitstream/11683/72648/1/conference_tpu-2022-C27_V2_p199-200.pdf,False,
https://www.mnba-journal.com/article_153448_c48705b855e9a40473b67174a710753d.pdf,False,
https://www.degruyter.com/document/doi/10.1515/epoly.2010.10.1.946/pdf,False,
https://pure.uva.nl/ws/files/46317873/1_s2.0_S0003267018314223_main.pdf,False,
https://arxiv.org/pdf/2009.00577,False,
https://www.mdpi.com/2073-4360/12/5/1072/pdf,False,
https://link.aps.org/pdf/10.1103/PhysRevLett.126.128102,False,
https://www.mdpi.com/2073-4360/14/6/1227/pdf,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1002/aisy.202100261,False,
https://discovery.ucl.ac.uk/id/eprint/10093741/1/MiriamNweze_PhDthesis_finalcorrections.pdf,False,
https://pubs.acs.org/doi/pdf/10.1021/acssuschemeng.1c01882,False,
https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202001883,False,
http://isca.me/rjcs/Archives/vol2/i12/8.ISCA-RJCS-2012-199.pdf,False,
"http://kinampark.com/T-Polymers/files/3.%20Polymers%20in%20everyday%20life/Sid%202021,%20Bio-sourced%20polymers%20as%20alternatives%20to%20conventional%20food%20packaging%20materials.pdf",False,
https://www.mdpi.com/2073-4360/12/6/1306/pdf,False,
https://www.mdpi.com/2073-4360/13/21/3627/pdf,False,
https://www.mdpi.com/2073-4360/12/5/1088/pdf,False,
https://www.mdpi.com/2073-4441/5/1/292/pdf,False,
https://www.tandfonline.com/doi/pdf/10.1080/15440478.2022.2135669,False,
http://www.eemj.icpm.tuiasi.ro/pdfs/vol14/no3/full/25_967_Comanita_14.pdf,False,
https://www.thaiscience.info/Journals/Article/SONG/10993251.pdf,False,
https://arxiv.org/pdf/2111.05557,False,
https://www.academia.edu/download/46582692/Evaluation_of_polyesters_from_renewable_20160617-15793-ss7e2t.pdf,False,
https://www.researchgate.net/profile/Shazlyn-Shaharudin/publication/353739519_REVIEW_OF_INTERNATIONAL_GEOGRAPHICAL_EDUCATION_Bootstrapping_the_Multilayer_Feedforward_Propagation_System_for_Predicting_the_Arrival_Guest_in_Malaysia/links/610d60810c2bfa282a287e53/REVIEW-OF-INTERNATIONAL-GEOGRAPHICAL-EDUCATION-Bootstrapping-the-Multilayer-Feedforward-Propagation-System-for-Predicting-the-Arrival-Guest-in-Malaysia.pdf,False,
https://www.mdpi.com/2079-9292/10/17/2104/pdf,False,
https://www.ros.hw.ac.uk/bitstream/handle/10399/4604/AndiB_0422_epsSS.pdf?sequence=1&isAllowed=y,False,
https://epublications.marquette.edu/cgi/viewcontent.cgi?article=1550&context=psych_fac,False,
https://www.researchgate.net/profile/Agustin-Etxeberria/publication/327585635_Tributyl_citrate_as_an_effective_plasticizer_for_biodegradable_polymers_effect_of_the_plasticizer_on_the_free_volume_transport_and_mechanical_properties_Tributyl_citrate_as_an_effective_plasticizer_fo/links/603cdf714585154e8c6b851f/Tributyl-citrate-as-an-effective-plasticizer-for-biodegradable-polymers-effect-of-the-plasticizer-on-the-free-volume-transport-and-mechanical-properties-Tributyl-citrate-as-an-effective-plasticizer-f.pdf,False,
https://www.researchgate.net/profile/Bhuvana-Thiruvelu/publication/51858981_Color_Combination_of_Conductive_Polymers_for_Black_Electrochromism/links/5b17715f45851547bba351a1/Color-Combination-of-Conductive-Polymers-for-Black-Electrochromism.pdf,False,
https://www.researchgate.net/profile/Rahul-Patwa/publication/339670036_DSC_and_SWAXS_Studies_on_the_Effects_of_Silk_Nanocrystals_on_Crystallization_of_Polyl-Lactic_Acid/links/5e667f784585153fb3cfbbb8/DSC-and-SWAXS-Studies-on-the-Effects-of-Silk-Nanocrystals-on-Crystallization-of-Polyl-Lactic-Acid.pdf#page=381,False,
https://pubs.rsc.org/ko-kr/content/getauthorversionpdf/D1TC03600A,False,
https://jag.journalagent.com/z4/download_fulltext.asp?pdir=anatoljcardiol&plng=tur&un=AJC-39232,False,
https://maidroc.fiu.edu/wp-content/uploads/2022/06/2021j-Computational-model-of-silica-nanoparticle-penetration-into-tumor-spheroids.pdf,False,
https://pubs.acs.org/doi/pdf/10.1021/acsomega.9b01490,False,
http://journals.ed.ac.uk/MARINE2021/article/download/6789/8986,False,
https://pubs.acs.org/doi/pdf/10.1021/acssuschemeng.6b00342,False,
https://www.researchgate.net/profile/Asmat-Ullah-21/publication/366961490_Advances_and_Applications_of_Cellulose_Bio-Composites_in_Biodegradable_Materials/links/63e467db64252375639b663b/Advances-and-Applications-of-Cellulose-Bio-Composites-in-Biodegradable-Materials.pdf,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1002/app.52973,False,
https://pure.mpg.de/rest/items/item_2474966/component/file_3001833/content,False,
https://www.mdpi.com/2073-4360/2/4/728/pdf,False,
https://upcommons.upc.edu/bitstream/handle/2117/130950/Perez_Madrigal_etal_rev_accepted.pdf,False,
https://ejmcm.com/article_5512_405fa3e415823d9dff663159ddb0a2aa.pdf,False,
https://ramprasad.mse.gatech.edu/wp-content/uploads/2020/11/MOF-NatureMachineIntelligence2020.pdf,False,
https://scholarship.rice.edu/bitstream/handle/1911/110260/ZEPEDA-DOCUMENT-2020.pdf?sequence=1,False,
https://drive.google.com/file/d/1pvdfcgd8acUZLHns-dDf5utX26U-rMdC/view,False,
https://onlinelibrary.wiley.com/doi/pdf/10.1111/puar.13585,False,
https://arxiv.org/pdf/2108.12019,False,
https://pubs.rsc.org/en/content/getauthorversionpdf/c3gc42022a,False,
https://drive.google.com/file/d/11Ye017UKQO6SX_fERhGVwYZsO-wr7UJu/view,False,
https://boa.unimib.it/retrieve/e39773b3-d6c9-35a3-e053-3a05fe0aac26/phd_unimib_063509.pdf,False,
https://arxiv.org/pdf/2109.02794,False,
https://www.cell.com/joule/pdf/S2542-4351(20)30562-6.pdf,False,
http://ndl.ethernet.edu.et/bitstream/123456789/65041/1/Subramanian%20Senthilkannan%20%20Muthu.pdf#page=12,False,
https://aaltodoc.aalto.fi/bitstream/handle/123456789/6121/isbn9789526048758.pdf?sequence=1,False,
https://aip.scitation.org/doi/pdf/10.1063/5.0136639,False,
https://www.researchgate.net/profile/Maria-Sacchi/publication/352658686_Biodegradable_Polyamide_66_for_Textile_Application/links/6113d2841ca20f6f8616cd65/Biodegradable-Polyamide-66-for-Textile-Application.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D,False,
https://www.researchgate.net/profile/Dinesh-Ram-2/publication/328596167_Design_and_Computational_Modeling_of_Spiral_Microfluidic_Channel_for_Sorting_and_Separating_the_Biomolecules/links/5c764d1f299bf1268d2870cd/Design-and-Computational-Modeling-of-Spiral-Microfluidic-Channel-for-Sorting-and-Separating-the-Biomolecules.pdf,False,
https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=fc72046a831b9100fb953761cd23316b8194bffd,False,
https://peer.asee.org/36349.pdf,False,
https://research.rug.nl/files/215510658/Chapter_2.pdf,False,
https://www.sciencedirect.com/science/article/am/pii/S2589234721000257,False,
https://gupea.ub.gu.se/bitstream/handle/2077/24978/gupea?sequence=1,False,
https://www.sciencedirect.com/science/article/am/pii/S0079670020301374,False,
https://iopscience.iop.org/article/10.1088/1757-899X/1073/1/012006/pdf,False,
https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202002923,False,
https://arxiv.org/pdf/2005.04338,False,
https://ieeexplore.ieee.org/iel7/23/4689328/10168180.pdf,False,
https://pubs.acs.org/doi/pdf/10.1021/acs.jcim.0c00174,False,
https://open.library.ubc.ca/media/download/pdf/18861/1.0108207/1,False,
https://core.ac.uk/download/pdf/48646263.pdf,False,
http://corprel.iitd.ac.in/id2019/assets/file/sus%20med%20tech/SMT_Priyanka_Gupta-converted.pdf,False,
https://www.sciencedirect.com/science/article/am/pii/S002250962030154X,False,
https://pubs.acs.org/doi/pdf/10.1021/acsomega.8b02587,False,
https://hal.science/hal-00797950/document,False,
https://www.ijme.us/cd_11/PDF/Paper%2036%20ENT%20202.pdf,False,
https://www.mdpi.com/2073-4360/13/5/741/pdf,False,
https://www.mdpi.com/1420-3049/26/15/4607/pdf,False,
https://www.researchgate.net/profile/Nirmala-Svsg/post/Naturel_fiber_Extraction/attachment/59d63c4d79197b8077999486/AS%3A414784248926208%401475903679405/download/3642173691Technology.pdf#page=24,False,
http://digilibft.unla.ac.id/repository/JTI.EMER.2021.002.pdf,False,
